unit,unitLabel,quant,quantLabel
http://qudt.org/vocab/unit/CAL_IT-PER-GM,Calorie (international Table) Per Gram,http://qudt.org/vocab/quantitykind/SpecificEnergy,Specific Energy
http://qudt.org/vocab/unit/CAL_IT-PER-GM-DEG_C,Calorie (international Table) Per Gram Degree Celsius,http://qudt.org/vocab/quantitykind/SpecificHeatCapacity,Specific Heat Capacity
http://qudt.org/vocab/unit/CAL_IT-PER-GM-K,Calorie (international Table) Per Gram Kelvin,http://qudt.org/vocab/quantitykind/SpecificHeatCapacity,Specific Heat Capacity
http://qudt.org/vocab/unit/CAL_IT-PER-SEC-CentiM-K,Calorie (international Table) Per Second Centimetre Kelvin,http://qudt.org/vocab/quantitykind/ThermalConductivity,Thermal Conductivity
http://qudt.org/vocab/unit/CAL_IT-PER-SEC-CentiM2-K,Calorie (international Table) Per Second Square Centimetre kelvin,http://qudt.org/vocab/quantitykind/CoefficientOfHeatTransfer,Coefficient of heat transfer
http://qudt.org/vocab/unit/CAL_MEAN,Calorie (mean),http://qudt.org/vocab/quantitykind/ThermalEnergy,Thermal Energy
http://qudt.org/vocab/unit/CAL_TH,Thermochemical Calorie,http://qudt.org/vocab/quantitykind/Energy,Energy
http://qudt.org/vocab/unit/CAL_TH,Thermochemical Calorie,http://qudt.org/vocab/quantitykind/ThermalEnergy,Thermal Energy
http://qudt.org/vocab/unit/CAL_TH-PER-CentiM-SEC-DEG_C,Calorie (thermochemical) Per Centimetre Second Degree Celsius,http://qudt.org/vocab/quantitykind/ThermalConductivity,Thermal Conductivity
http://qudt.org/vocab/unit/CAL_TH-PER-G,calorie (thermochemical) per gram (calTH/g),http://qudt.org/vocab/quantitykind/SpecificEnergy,Specific Energy
http://qudt.org/vocab/unit/CAL_TH-PER-GM,Calorie (thermochemical) Per Gram,http://qudt.org/vocab/quantitykind/SpecificEnergy,Specific Energy
http://qudt.org/vocab/unit/CAL_TH-PER-GM-DEG_C,Calorie (thermochemical) Per Gram Degree Celsius,http://qudt.org/vocab/quantitykind/SpecificHeatCapacity,Specific Heat Capacity
http://qudt.org/vocab/unit/CAL_TH-PER-GM-K,Calorie (thermochemical) Per Gram Kelvin,http://qudt.org/vocab/quantitykind/SpecificHeatCapacity,Specific Heat Capacity
http://qudt.org/vocab/unit/CAL_TH-PER-MIN,Calorie (thermochemical) Per Minute,http://qudt.org/vocab/quantitykind/HeatFlowRate,Heat Flow Rate
http://qudt.org/vocab/unit/CAL_TH-PER-SEC,Calorie (thermochemical) Per Second,http://qudt.org/vocab/quantitykind/HeatFlowRate,Heat Flow Rate
http://qudt.org/vocab/unit/CAL_TH-PER-SEC-CentiM-K,Calorie (thermochemical) Per Second Centimetre Kelvin,http://qudt.org/vocab/quantitykind/ThermalConductivity,Thermal Conductivity
http://qudt.org/vocab/unit/CAL_TH-PER-SEC-CentiM2-K,Calorie (thermochemical) Per Second Square Centimetre kelvin,http://qudt.org/vocab/quantitykind/CoefficientOfHeatTransfer,Coefficient of heat transfer
http://qudt.org/vocab/unit/CARAT,Carat,http://qudt.org/vocab/quantitykind/Mass,Mass
http://qudt.org/vocab/unit/CASES-PER-1000I-YR,Cases per 1000 individuals per year,http://qudt.org/vocab/quantitykind/Incidence,Incidence
http://qudt.org/vocab/unit/CD,Candela,http://qudt.org/vocab/quantitykind/LuminousIntensity,Luminous Intensity
http://qudt.org/vocab/unit/CD-PER-IN2,Candela per Square Inch,http://qudt.org/vocab/quantitykind/Luminance,Luminance
http://qudt.org/vocab/unit/CD-PER-M2,candela per square metre,http://qudt.org/vocab/quantitykind/Luminance,Luminance
http://qudt.org/vocab/unit/CFU,Colony Forming Unit,http://qudt.org/vocab/quantitykind/MicrobialFormation,Microbial Formation
http://qudt.org/vocab/unit/CH,chain,http://qudt.org/vocab/quantitykind/Length,Length
http://qudt.org/vocab/unit/CLO,Clo,http://qudt.org/vocab/quantitykind/ThermalInsulance,Thermal Insulance
http://qudt.org/vocab/unit/CM_H2O,Centimetre of Water,http://qudt.org/vocab/quantitykind/ForcePerArea,Force Per Area
http://qudt.org/vocab/unit/CentiM_H2O,Centimetre of Water,http://qudt.org/vocab/quantitykind/ForcePerArea,Force Per Area
http://qudt.org/vocab/unit/CentiM_H2O,Conventional Centimetre Of Water,http://qudt.org/vocab/quantitykind/ForcePerArea,Force Per Area
http://qudt.org/vocab/unit/CORD,Cord,http://qudt.org/vocab/quantitykind/DryVolume,Dry Volume
http://qudt.org/vocab/unit/CP,Candlepower,http://qudt.org/vocab/quantitykind/LuminousIntensity,Luminous Intensity
http://qudt.org/vocab/unit/CUP,US Liquid Cup,http://qudt.org/vocab/quantitykind/LiquidVolume,Liquid Volume
http://qudt.org/vocab/unit/CUP_US,Cup (US),http://qudt.org/vocab/quantitykind/LiquidVolume,Liquid Volume
http://qudt.org/vocab/unit/CWT_LONG,Long Hundred Weight,http://qudt.org/vocab/quantitykind/Mass,Mass
http://qudt.org/vocab/unit/Hundredweight_UK,Hundredweight (UK),http://qudt.org/vocab/quantitykind/Mass,Mass
http://qudt.org/vocab/unit/CWT_SHORT,Hundred Weight - Short,http://qudt.org/vocab/quantitykind/Mass,Mass
http://qudt.org/vocab/unit/Hundredweight_US,Hundredweight (US),http://qudt.org/vocab/quantitykind/Mass,Mass
http://qudt.org/vocab/unit/C_Ab,Abcoulomb,http://qudt.org/vocab/quantitykind/ElectricCharge,Electric Charge
http://qudt.org/vocab/unit/C_Ab-PER-CentiM2,Abcoulomb per Square Centimetre,http://qudt.org/vocab/quantitykind/ElectricChargePerArea,Electric charge per area
http://qudt.org/vocab/unit/C_Stat,Statcoulomb,http://qudt.org/vocab/quantitykind/ElectricCharge,Electric Charge
http://qudt.org/vocab/unit/FR,Franklin,http://qudt.org/vocab/quantitykind/ElectricCharge,Electric Charge
http://qudt.org/vocab/unit/C_Stat-PER-CentiM2,Statcoulomb per Square Centimetre,http://qudt.org/vocab/quantitykind/ElectricChargePerArea,Electric charge per area
http://qudt.org/vocab/unit/C_Stat-PER-MOL,Statcoulomb per Mole,http://qudt.org/vocab/quantitykind/ElectricChargePerAmountOfSubstance,Electric charge per amount of substance
http://qudt.org/vocab/unit/CapeVerdeEscudo,Cape Verde Escudo,http://qudt.org/vocab/quantitykind/Currency,Currency
http://qudt.org/vocab/unit/CaymanIslandsDollar,Cayman Islands Dollar,http://qudt.org/vocab/quantitykind/Currency,Currency
http://qudt.org/vocab/unit/Cedi,Cedi,http://qudt.org/vocab/quantitykind/Currency,Currency
http://qudt.org/vocab/unit/CentiBAR,Centibar,http://qudt.org/vocab/quantitykind/ForcePerArea,Force Per Area
http://qudt.org/vocab/unit/CentiC,CentiCoulomb,http://qudt.org/vocab/quantitykind/ElectricCharge,Electric Charge
http://qudt.org/vocab/unit/CentiGM,Centigram,http://qudt.org/vocab/quantitykind/Mass,Mass
http://qudt.org/vocab/unit/CentiL,Centilitre,http://qudt.org/vocab/quantitykind/LiquidVolume,Liquid Volume
http://qudt.org/vocab/unit/CentiM,Centimetre,http://qudt.org/vocab/quantitykind/Length,Length
http://qudt.org/vocab/unit/M,Metre,http://qudt.org/vocab/quantitykind/Length,Length
http://qudt.org/vocab/unit/CentiM-PER-HR,Centimetre Per Hour,http://qudt.org/vocab/quantitykind/Velocity,Velocity
http://qudt.org/vocab/unit/CentiM-PER-K,Centimetre Per Kelvin,http://qudt.org/vocab/quantitykind/LinearThermalExpansion,Linear Thermal Expansion
http://qudt.org/vocab/unit/CentiM-PER-KiloYR,Centimetres per thousand years,http://qudt.org/vocab/quantitykind/Velocity,Velocity
http://qudt.org/vocab/unit/CentiM-PER-SEC,centimetre per second,http://qudt.org/vocab/quantitykind/Velocity,Velocity
http://qudt.org/vocab/unit/CentiM-PER-SEC2,Centimetre per Square Second,http://qudt.org/vocab/quantitykind/Acceleration,Acceleration
http://qudt.org/vocab/unit/CentiM-SEC-DEG_C,Centimetre Second Degree Celsius,http://qudt.org/vocab/quantitykind/LengthTemperatureTime,Length Temperature Time
http://qudt.org/vocab/unit/CentiM2,Square Centimetre,http://qudt.org/vocab/quantitykind/Area,Area
http://qudt.org/vocab/unit/CentiM2-MIN,Square Centimetre Minute,http://qudt.org/vocab/quantitykind/AreaTime,Area Time
http://qudt.org/vocab/unit/CentiM2-PER-SEC,Square centimetres per second,http://qudt.org/vocab/quantitykind/AreaPerTime,Area per Time
http://qudt.org/vocab/unit/CentiM2-SEC,Square Centimetre Second,http://qudt.org/vocab/quantitykind/AreaTime,Area Time
http://qudt.org/vocab/unit/CentiM3,cubic centimetre,http://qudt.org/vocab/quantitykind/Volume,Volume
http://qudt.org/vocab/unit/CentiM3-PER-DAY,Cubic Centimetre Per Day,http://qudt.org/vocab/quantitykind/VolumeFlowRate,Volume Flow Rate
http://qudt.org/vocab/unit/CentiM3-PER-HR,Cubic Centimetre Per Hour,http://qudt.org/vocab/quantitykind/VolumeFlowRate,Volume Flow Rate
http://qudt.org/vocab/unit/CentiM3-PER-K,Cubic Centimetre Per Kelvin,http://qudt.org/vocab/quantitykind/VolumeThermalExpansion,Volume Thermal Expansion
http://qudt.org/vocab/unit/CentiM3-PER-M3,Cubic Centimetre Per Cubic Metre,http://qudt.org/vocab/quantitykind/VolumeFraction,Volume Fraction
http://qudt.org/vocab/unit/CentiM3-PER-MIN,Cubic Centimetre Per Minute,http://qudt.org/vocab/quantitykind/VolumeFlowRate,Volume Flow Rate
http://qudt.org/vocab/unit/CentiM3-PER-MOL,Cubic Centimetre Per Mole,http://qudt.org/vocab/quantitykind/MolarVolume,Molar Volume
http://qudt.org/vocab/unit/CentiM3-PER-SEC,Cubic Centimetre Per Second,http://qudt.org/vocab/quantitykind/VolumeFlowRate,Volume Flow Rate
http://qudt.org/vocab/unit/CentiMOL-PER-KiloGM,Centimole per kilogram,http://qudt.org/vocab/quantitykind/AmountOfSubstancePerUnitMass,Amount of Substance per Unit Mass
http://qudt.org/vocab/unit/CentiMOL-PER-KiloGM,Centimole per kilogram,http://qudt.org/vocab/quantitykind/IonicStrength,Ionic Strength
http://qudt.org/vocab/unit/CentiMOL-PER-KiloGM,Centimole per kilogram,http://qudt.org/vocab/quantitykind/MolalityOfSolute,Molality of Solute
http://qudt.org/vocab/unit/CentiM_HG,Centimetre Of Mercury,http://qudt.org/vocab/quantitykind/ForcePerArea,Force Per Area
http://qudt.org/vocab/unit/CentiN-M,Centinewton Metre,http://qudt.org/vocab/quantitykind/Torque,Torque
http://qudt.org/vocab/unit/CentiPOISE,Centipoise,http://qudt.org/vocab/quantitykind/DynamicViscosity,Dynamic Viscosity
http://qudt.org/vocab/unit/CentiPOISE-PER-BAR,Centipoise Per Bar,http://qudt.org/vocab/quantitykind/Time,Time
http://qudt.org/vocab/unit/CentiST,Centistokes,http://qudt.org/vocab/quantitykind/KinematicViscosity,Kinematic Viscosity
http://qudt.org/vocab/unit/ChileanPeso,Chilean Peso,http://qudt.org/vocab/quantitykind/Currency,Currency
http://qudt.org/vocab/unit/Ci,Curie,http://qudt.org/vocab/quantitykind/Activity,Activity
http://qudt.org/vocab/unit/ColombianPeso,Colombian Peso,http://qudt.org/vocab/quantitykind/Currency,Currency
http://qudt.org/vocab/unit/ComoroFranc,Comoro Franc,http://qudt.org/vocab/quantitykind/Currency,Currency
http://qudt.org/vocab/unit/ConvertibleMark,Convertible Marks,http://qudt.org/vocab/quantitykind/Currency,Currency
http://qudt.org/vocab/unit/CordobaOro,Cordoba Oro,http://qudt.org/vocab/quantitykind/Currency,Currency
http://qudt.org/vocab/unit/CostaRicanColon,Costa Rican Colon,http://qudt.org/vocab/quantitykind/Currency,Currency
http://qudt.org/vocab/unit/CroatianKuna,Croatian Kuna,http://qudt.org/vocab/quantitykind/Currency,Currency
http://qudt.org/vocab/unit/CubanPeso,Cuban Peso,http://qudt.org/vocab/quantitykind/Currency,Currency
http://qudt.org/vocab/unit/CyprusPound,Cyprus Pound,http://qudt.org/vocab/quantitykind/Currency,Currency
http://qudt.org/vocab/unit/CzechKoruna,Czech Koruna,http://qudt.org/vocab/quantitykind/Currency,Currency
http://qudt.org/vocab/unit/DAY,Day,http://qudt.org/vocab/quantitykind/Time,Time
http://qudt.org/vocab/unit/DAY_Sidereal,Sidereal Day,http://qudt.org/vocab/quantitykind/Time,Time
http://qudt.org/vocab/unit/DEATHS-PER-1000000I-YR,Deaths per Million individuals per year,http://qudt.org/vocab/quantitykind/MortalityRate,Mortality Rate
http://qudt.org/vocab/unit/DEATHS-PER-1000I-YR,Deaths per 1000 individuals per year,http://qudt.org/vocab/quantitykind/MortalityRate,Mortality Rate
http://qudt.org/vocab/unit/DECADE,Dec,http://qudt.org/vocab/quantitykind/Dimensionless,Dimensionless
http://qudt.org/vocab/unit/DEG,Degree,http://qudt.org/vocab/quantitykind/Angle,Angle
http://qudt.org/vocab/unit/DEG-PER-HR,Degree per Hour,http://qudt.org/vocab/quantitykind/AngularVelocity,Angular Velocity
http://qudt.org/vocab/unit/DEG-PER-MIN,Degree per Minute,http://qudt.org/vocab/quantitykind/AngularVelocity,Angular Velocity
http://qudt.org/vocab/unit/DEG-PER-SEC,Degree per Second,http://qudt.org/vocab/quantitykind/AngularVelocity,Angular Velocity
http://qudt.org/vocab/unit/DEG-PER-SEC2,Degree per Square Second,http://qudt.org/vocab/quantitykind/AngularAcceleration,Angular Acceleration
http://qudt.org/vocab/unit/DEG2,Square degree,http://qudt.org/vocab/quantitykind/SolidAngle,Solid Angle
http://qudt.org/vocab/unit/DEGREE_API,Degree API,http://qudt.org/vocab/quantitykind/Gravity_API,API Gravity
http://qudt.org/vocab/unit/DEGREE_BALLING,Degree Balling,http://qudt.org/vocab/quantitykind/MassDensity,Mass Density
http://qudt.org/vocab/unit/DEGREE_BAUME,Degree Baume (origin Scale),http://qudt.org/vocab/quantitykind/MassDensity,Mass Density
http://qudt.org/vocab/unit/DEGREE_BAUME_US_HEAVY,Degree Baume (US Heavy),http://qudt.org/vocab/quantitykind/MassDensity,Mass Density
http://qudt.org/vocab/unit/DEGREE_BAUME_US_LIGHT,Degree Baume (US Light),http://qudt.org/vocab/quantitykind/MassDensity,Mass Density
http://qudt.org/vocab/unit/DEGREE_BRIX,Degree Brix,http://qudt.org/vocab/quantitykind/MassDensity,Mass Density
http://qudt.org/vocab/unit/DEGREE_OECHSLE,Degree Oechsle,http://qudt.org/vocab/quantitykind/MassDensity,Mass Density
http://qudt.org/vocab/unit/DEGREE_PLATO,Degree Plato,http://qudt.org/vocab/quantitykind/MassDensity,Mass Density
http://qudt.org/vocab/unit/DEGREE_TWADDELL,Degree Twaddell,http://qudt.org/vocab/quantitykind/MassDensity,Mass Density
http://qudt.org/vocab/unit/DEG_C,Degree Celsius,http://qudt.org/vocab/quantitykind/CelsiusTemperature,Celsius temperature
http://qudt.org/vocab/unit/DEG_C,Degree Celsius,http://qudt.org/vocab/quantitykind/Temperature,Temperature
http://qudt.org/vocab/unit/DEG_C-CentiM,Degree Celsius Centimetre,http://qudt.org/vocab/quantitykind/LengthTemperature,Length Temperature
http://qudt.org/vocab/unit/DEG_C-PER-HR,Degree Celsius per Hour,http://qudt.org/vocab/quantitykind/TemperaturePerTime,Temperature per Time
http://qudt.org/vocab/unit/DEG_C-PER-K,Degree Celsius Per Kelvin,http://qudt.org/vocab/quantitykind/TemperatureRatio,Temperature Ratio
http://qudt.org/vocab/unit/DEG_C-PER-MIN,Degree Celsius per Minute,http://qudt.org/vocab/quantitykind/TemperaturePerTime,Temperature per Time
http://qudt.org/vocab/unit/DEG_C-PER-SEC,Degree Celsius per Second,http://qudt.org/vocab/quantitykind/TemperaturePerTime,Temperature per Time
http://qudt.org/vocab/unit/DEG_C-PER-YR,Degrees Celsius per year,http://qudt.org/vocab/quantitykind/TemperaturePerTime,Temperature per Time
http://qudt.org/vocab/unit/DEG_C-WK,Degree Celsius week,http://qudt.org/vocab/quantitykind/TimeTemperature,Time Temperature
http://qudt.org/vocab/unit/DEG_F,Degree Fahrenheit,http://qudt.org/vocab/quantitykind/Temperature,Temperature
http://qudt.org/vocab/unit/DEG_F,Degree Fahrenheit,http://qudt.org/vocab/quantitykind/ThermodynamicTemperature,Thermodynamic Temperature
http://qudt.org/vocab/unit/DEG_F-HR,Degree Fahrenheit Hour,http://qudt.org/vocab/quantitykind/ThermalResistivity,Thermal Resistivity
http://qudt.org/vocab/unit/DEG_F-HR-FT2-PER-BTU_IT,Degree Fahrenheit Hour Square Foot per British Thermal Unit (international Table),http://qudt.org/vocab/quantitykind/ThermalInsulance,Thermal Insulance
http://qudt.org/vocab/unit/DEG_F-HR-FT2-PER-BTU_TH,Degree Fahrenheit Hour Square Foot per British Thermal Unit (thermochemical),http://qudt.org/vocab/quantitykind/ThermalInsulance,Thermal Insulance
http://qudt.org/vocab/unit/DEG_F-HR-PER-BTU_IT,Degree Fahrenheit Hour per BTU,http://qudt.org/vocab/quantitykind/ThermalResistance,Thermal Resistance
http://qudt.org/vocab/unit/DEG_F-PER-HR,Degree Fahrenheit per Hour,http://qudt.org/vocab/quantitykind/TemperaturePerTime,Temperature per Time
http://qudt.org/vocab/unit/DEG_F-PER-K,Degree Fahrenheit Per Kelvin,http://qudt.org/vocab/quantitykind/TemperatureRatio,Temperature Ratio
http://qudt.org/vocab/unit/DEG_F-PER-MIN,Degree Fahrenheit per Minute,http://qudt.org/vocab/quantitykind/TemperaturePerTime,Temperature per Time
http://qudt.org/vocab/unit/DEG_F-PER-SEC,Degree Fahrenheit per Second,http://qudt.org/vocab/quantitykind/TemperaturePerTime,Temperature per Time
http://qudt.org/vocab/unit/DEG_F-PER-SEC2,Degree Fahrenheit per Square Second,http://qudt.org/vocab/quantitykind/TemperaturePerTime,Temperature per Time
http://qudt.org/vocab/unit/DEG_R,Degree Rankine,http://qudt.org/vocab/quantitykind/Temperature,Temperature
http://qudt.org/vocab/unit/DEG_R,Degree Rankine,http://qudt.org/vocab/quantitykind/ThermodynamicTemperature,Thermodynamic Temperature
http://qudt.org/vocab/unit/DEG_R-PER-HR,Degree Rankine per Hour,http://qudt.org/vocab/quantitykind/TemperaturePerTime,Temperature per Time
http://qudt.org/vocab/unit/DEG_R-PER-MIN,Degree Rankine per Minute,http://qudt.org/vocab/quantitykind/TemperaturePerTime,Temperature per Time
http://qudt.org/vocab/unit/DEG_R-PER-SEC,Degree Rankine per Second,http://qudt.org/vocab/quantitykind/TemperaturePerTime,Temperature per Time
http://qudt.org/vocab/unit/DIOPTER,Diopter,http://qudt.org/vocab/quantitykind/Curvature,Curvature
http://qudt.org/vocab/unit/DPI,Dots Per Inch,http://qudt.org/vocab/quantitykind/InverseLength,Inverse Length
http://qudt.org/vocab/unit/DRAM_UK,Dram (UK),http://qudt.org/vocab/quantitykind/Mass,Mass
http://qudt.org/vocab/unit/DRAM_US,Dram (US),http://qudt.org/vocab/quantitykind/Mass,Mass
http://qudt.org/vocab/unit/DWT,Penny Weight,http://qudt.org/vocab/quantitykind/Mass,Mass
http://qudt.org/vocab/unit/DYN,Dyne,http://qudt.org/vocab/quantitykind/Force,Force
http://qudt.org/vocab/unit/DYN-CentiM,Dyne Centimetre,http://qudt.org/vocab/quantitykind/Torque,Torque
http://qudt.org/vocab/unit/DYN-PER-CentiM,Dyne Per Centimetre,http://qudt.org/vocab/quantitykind/ForcePerLength,Force per Length
http://qudt.org/vocab/unit/DYN-PER-CentiM2,Dyne per Square Centimetre,http://qudt.org/vocab/quantitykind/ForcePerArea,Force Per Area
http://qudt.org/vocab/unit/DYN-SEC-PER-CentiM,Dyne Second Per Centimetre,http://qudt.org/vocab/quantitykind/MassFlowRate,Mass Flow Rate
http://qudt.org/vocab/unit/DYN-SEC-PER-CentiM3,Dyne Second Per Cubic Centimetre,http://qudt.org/vocab/quantitykind/MassPerAreaTime,Mass per Area Time
http://qudt.org/vocab/unit/DZD,Algerian Dinar,http://qudt.org/vocab/quantitykind/Currency,Currency
http://qudt.org/vocab/unit/Dalasi,Dalasi,http://qudt.org/vocab/quantitykind/Currency,Currency
http://qudt.org/vocab/unit/DanishKrone,Danish Krone,http://qudt.org/vocab/quantitykind/Currency,Currency
http://qudt.org/vocab/unit/Debye,Debye,http://qudt.org/vocab/quantitykind/ElectricDipoleMoment,Electric Dipole Moment
http://qudt.org/vocab/unit/DecaARE,Decare,http://qudt.org/vocab/quantitykind/Area,Area
http://qudt.org/vocab/unit/DecaC,DecaCoulomb,http://qudt.org/vocab/quantitykind/ElectricCharge,Electric Charge
http://qudt.org/vocab/unit/DecaGM,Decagram,http://qudt.org/vocab/quantitykind/Mass,Mass
http://qudt.org/vocab/unit/DecaL,Decalitre,http://qudt.org/vocab/quantitykind/Volume,Volume
http://qudt.org/vocab/unit/DecaM,Decametre,http://qudt.org/vocab/quantitykind/Length,Length
http://qudt.org/vocab/unit/DecaM3,Cubic Decametre,http://qudt.org/vocab/quantitykind/Volume,Volume
http://qudt.org/vocab/unit/DecaPA,Decapascal,http://qudt.org/vocab/quantitykind/ForcePerArea,Force Per Area
http://qudt.org/vocab/unit/DeciB,Decibel,http://qudt.org/vocab/quantitykind/RF-Power,RF-Power Level
http://qudt.org/vocab/unit/DeciB,Decibel,http://qudt.org/vocab/quantitykind/SignalStrength,Signal Strength
http://qudt.org/vocab/unit/DeciB,Decibel,http://qudt.org/vocab/quantitykind/SoundExposureLevel,Sound exposure level
http://qudt.org/vocab/unit/DeciB,Decibel,http://qudt.org/vocab/quantitykind/SoundPowerLevel,Sound power level
http://qudt.org/vocab/unit/DeciB,Decibel,http://qudt.org/vocab/quantitykind/SoundPressureLevel,Sound pressure level
